MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,HouseAge,RemodAge,TotalBath,TotalPorchSF,HasGarage,HasBasement,HasFireplace,HasPool,QualityIndex,SalePrice
70,RM,65.0,11700,Pave,Pave,3,Lvl,AllPub,Corner,3,OldTown,Norm,Norm,1Fam,2Story,7,7,1880,2003,Mansard,CompShg,Stucco,Stucco,BrkFace,0.0,4,3,Stone,3,2,1,1,0,1,0,1240,1240,GasW,3,0,SBrkr,1320,1320,0,2640,0,0,1,1,4,1,4,8,Typ,1,4,Detchd,1950.0,1,4,864,3,3,N,181,0,386,0,0,0,0,nan,nan,0,5,2009,WD,Normal,3880,129,6,1.5,386,1,1,1,0,7.0,265979
20,RL,59.0,10593,Pave,nan,3,Lvl,AllPub,Inside,3,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,4,3,PConc,4,3,1,6,919,1,0,801,1720,GasA,5,1,SBrkr,1720,0,0,1720,1,0,2,0,3,1,4,7,Typ,1,3,Attchd,1996.0,3,2,527,3,3,Y,240,56,154,0,0,0,0,nan,nan,0,3,2010,WD,Normal,3440,14,14,3.0,210,1,1,1,0,6.0,260400
50,RL,50.0,8405,Pave,nan,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,0.0,3,3,Slab,0,0,0,0,0,0,0,0,0,Wall,3,0,FuseF,1088,441,0,1529,0,0,2,0,4,1,3,9,Mod,0,0,Detchd,1945.0,1,1,240,3,3,N,92,0,185,0,0,0,0,nan,nan,0,4,2009,WD,Normal,1529,64,59,2.0,185,1,0,0,0,3.5,98000
50,RM,55.0,8800,Pave,Grvl,4,Lvl,AllPub,Corner,3,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,BrkTil,3,2,1,1,0,1,0,576,576,GasA,4,1,SBrkr,792,348,0,1140,0,0,1,0,3,1,3,7,Min2,0,0,nan,1980.0,0,0,0,0,0,N,0,160,0,0,0,0,0,nan,nan,0,6,2010,WD,Normal,1716,100,6,1.0,160,0,1,0,0,5.5,96500
60,RL,69.0,7750,Pave,nan,4,Lvl,AllPub,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,1,1,0,1,0,660,660,GasA,5,1,SBrkr,660,660,0,1320,0,0,2,1,3,1,4,6,Typ,0,0,Attchd,2003.0,3,2,400,3,3,Y,0,48,0,0,0,0,0,nan,nan,0,8,2007,WD,Normal,1980,4,4,2.5,48,1,1,0,0,6.0,162000
20,RL,79.0,9236,Pave,nan,3,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,4,PConc,4,3,4,6,1200,1,0,279,1479,GasA,5,1,SBrkr,1494,0,0,1494,1,0,2,0,3,1,4,6,Typ,0,0,Attchd,1997.0,2,2,576,3,3,Y,168,27,0,0,0,0,0,nan,nan,0,7,2006,WD,Normal,2973,9,9,3.0,27,1,1,0,0,5.5,217000
60,RL,80.0,10240,Pave,nan,4,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,4,3,PConc,4,3,2,1,0,1,0,1030,1030,GasA,4,1,SBrkr,1038,1060,0,2098,0,0,2,1,3,1,5,8,Typ,1,4,Attchd,2005.0,2,3,878,3,3,Y,192,52,0,0,0,0,0,nan,nan,0,3,2006,WD,Normal,3128,1,1,2.5,52,1,1,1,0,6.5,275500
20,RL,61.0,7930,Pave,nan,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,2005,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,3,3,CBlock,3,3,1,6,439,2,472,115,1026,GasA,4,1,SBrkr,1026,0,0,1026,1,0,1,0,3,1,4,5,Typ,0,0,Detchd,1969.0,2,2,440,3,3,Y,171,48,0,0,0,0,0,nan,nan,0,7,2009,WD,Normal,2052,40,4,2.0,48,1,1,0,0,7.0,156000
160,FV,34.0,3230,Pave,Pave,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,894.0,3,3,PConc,4,3,1,6,381,1,0,348,729,GasA,4,1,SBrkr,742,729,0,1471,0,0,2,1,3,1,3,6,Typ,0,0,Detchd,1999.0,1,2,440,3,3,Y,0,24,0,0,0,0,0,nan,nan,0,3,2009,WD,Normal,2200,10,10,2.5,24,1,1,0,0,5.5,172500
60,RL,68.0,10769,Pave,nan,3,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,3,6,20,1,0,846,866,GasA,5,1,SBrkr,866,902,0,1768,0,0,2,1,3,1,4,7,Typ,0,0,Attchd,2007.0,2,2,578,3,3,Y,144,105,0,0,0,0,0,nan,nan,0,4,2009,WD,Normal,2634,2,2,2.5,105,1,1,0,0,6.5,212000
60,RL,69.0,11616,Pave,nan,3,Lvl,AllPub,CulDSac,3,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkCmn,328.0,3,3,CBlock,3,3,2,3,438,1,0,234,672,GasA,3,1,SBrkr,672,714,0,1386,0,0,2,1,3,1,3,6,Typ,1,3,Attchd,1978.0,3,2,440,3,3,Y,335,0,0,0,0,0,0,GdPrv,nan,0,4,2010,WD,Abnorml,2058,32,32,2.5,0,1,1,1,0,5.5,158900
160,FV,24.0,2280,Pave,Pave,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,360.0,3,3,PConc,4,3,1,5,549,1,0,195,744,GasA,4,1,SBrkr,757,744,0,1501,0,0,2,1,3,1,3,6,Typ,0,0,Detchd,1999.0,1,2,440,3,3,Y,0,0,0,0,0,0,0,nan,nan,0,8,2008,WD,Normal,2245,9,9,2.5,0,1,1,0,0,6.0,179400
60,RL,65.0,12257,Pave,nan,3,Lvl,AllPub,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,4,3,PConc,4,3,3,2,56,5,64,1198,1318,GasA,5,1,SBrkr,1328,1203,0,2531,0,0,2,1,4,1,4,9,Typ,1,3,Attchd,1995.0,2,3,752,3,3,Y,222,98,0,0,0,0,0,nan,nan,0,11,2007,WD,Normal,3849,12,12,2.5,98,1,1,1,0,6.5,290000
20,RL,70.0,9100,Pave,nan,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,CBlock,3,3,1,3,612,1,0,252,864,GasA,5,1,SBrkr,864,0,0,864,0,0,1,0,2,1,3,5,Typ,0,0,Detchd,2008.0,1,1,300,5,5,Y,0,0,0,0,0,0,0,nan,Shed,450,10,2009,WD,Normal,1728,50,50,1.0,0,1,1,0,0,6.0,127500
30,RM,60.0,6911,Pave,nan,4,Lvl,AllPub,FR2,3,BrkSide,Feedr,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,PConc,3,3,2,2,405,1,0,740,1145,GasA,3,1,SBrkr,1301,0,0,1301,0,0,1,0,2,1,2,5,Min1,0,0,Detchd,1965.0,1,2,440,3,3,Y,0,0,0,0,0,0,0,nan,nan,0,10,2009,WD,Normal,2446,85,59,1.0,0,1,1,0,0,5.0,100000
60,FV,72.0,8640,Pave,nan,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,3,PConc,4,3,2,6,24,1,0,732,756,GasA,5,1,SBrkr,764,783,0,1547,0,0,2,1,3,1,4,7,Typ,0,0,Attchd,2009.0,1,2,614,3,3,Y,169,45,0,0,0,0,0,nan,nan,0,6,2010,Con,Normal,2303,1,1,2.5,45,1,1,0,0,6.0,215200
60,RL,82.0,9430,Pave,nan,4,Lvl,AllPub,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,4,3,PConc,4,3,2,6,1163,1,0,89,1252,GasA,5,1,SBrkr,1268,1097,0,2365,1,0,2,1,3,1,4,8,Typ,1,4,Attchd,1999.0,2,3,856,3,3,Y,0,128,0,0,180,0,0,nan,nan,0,7,2009,WD,Normal,3617,10,10,3.5,308,1,1,1,0,6.5,337000
120,RL,30.0,9549,Pave,nan,3,Lvl,AllPub,CulDSac,3,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,BrkFace,0.0,4,4,PConc,4,4,3,2,437,6,1057,0,1494,GasA,5,1,SBrkr,1494,0,0,1494,1,0,1,1,2,1,5,6,Typ,1,4,Attchd,1995.0,3,2,481,3,3,Y,0,30,0,0,216,0,0,nan,nan,0,4,2006,WD,Normal,2988,11,10,2.5,246,1,1,1,0,6.5,270000
20,RL,75.0,14587,Pave,nan,3,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,284.0,4,3,PConc,4,3,1,1,0,1,0,1498,1498,GasA,5,1,SBrkr,1506,0,0,1506,0,0,2,0,2,1,5,6,Typ,1,4,Attchd,2008.0,3,2,592,3,3,Y,0,174,0,0,0,0,0,nan,nan,0,8,2008,New,Partial,3004,0,0,2.0,174,1,1,1,0,7.0,264132
60,RL,80.0,10421,Pave,nan,4,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42.0,3,3,CBlock,4,3,1,6,394,1,0,586,980,GasA,3,1,SBrkr,980,734,0,1714,0,0,2,1,3,1,3,7,Typ,1,3,Attchd,1988.0,1,2,496,3,3,Y,228,66,156,0,0,0,0,MnPrv,Shed,500,3,2010,WD,Normal,2694,22,22,2.5,222,1,1,1,0,6.0,196500
50,RL,75.0,12508,Pave,nan,3,Lvl,AllPub,Inside,3,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,1940,1985,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,3,CBlock,4,3,2,5,660,1,0,323,983,GasA,5,1,SBrkr,983,767,0,1750,1,0,2,0,4,1,3,7,Mod,0,0,Attchd,1989.0,1,1,423,3,3,Y,245,0,156,0,0,0,0,nan,Shed,1300,7,2008,WD,Normal,2733,68,23,3.0,156,1,1,0,0,6.5,160000
20,RL,70.0,9100,Pave,nan,4,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,1,6,24,1,0,1836,1860,GasA,5,1,SBrkr,1836,0,0,1836,0,0,2,0,3,1,4,8,Typ,1,4,Attchd,2004.0,3,2,484,3,3,Y,120,33,0,0,0,0,0,nan,nan,0,10,2006,WD,Normal,3696,2,1,2.0,33,1,1,1,0,6.0,216837
60,RL,47.0,53504,Pave,nan,2,HLS,AllPub,CulDSac,2,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,CemntBd,Wd Shng,BrkFace,603.0,5,3,PConc,4,3,4,5,1416,1,0,234,1650,GasA,5,1,SBrkr,1690,1589,0,3279,1,0,3,1,4,1,5,12,Mod,1,4,BuiltIn,2003.0,3,3,841,3,3,Y,503,36,0,0,210,0,0,nan,nan,0,6,2010,WD,Normal,4929,7,7,4.5,246,1,1,1,0,6.5,538000
85,RL,69.0,7252,Pave,nan,3,Lvl,AllPub,CulDSac,3,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,CBlock,4,3,3,6,685,1,0,173,858,GasA,3,1,SBrkr,858,0,0,858,1,0,1,0,2,1,3,5,Typ,0,0,Detchd,1983.0,1,2,576,3,3,Y,120,0,0,0,0,0,0,nan,nan,0,4,2009,WD,Normal,1716,27,27,2.0,0,1,1,0,0,5.0,134900
20,RL,67.0,8877,Pave,nan,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,CBlock,2,2,1,2,836,1,0,0,836,GasA,3,1,FuseF,1220,0,0,1220,0,0,1,0,2,1,3,6,Typ,0,0,Detchd,1951.0,1,2,396,3,3,Y,0,0,0,0,0,0,0,nan,nan,0,4,2006,COD,Normal,2056,55,55,1.0,0,1,1,0,0,4.5,102000
80,RL,94.0,7819,Pave,nan,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,3,3,CBlock,3,3,3,5,422,4,127,480,1029,GasA,3,1,SBrkr,1117,0,0,1117,1,0,1,0,3,1,3,6,Typ,1,3,Detchd,1976.0,1,2,672,3,3,Y,144,0,0,0,0,0,0,MnPrv,nan,0,3,2010,WD,Abnorml,2146,34,34,2.0,0,1,1,1,0,5.5,107000
20,RL,70.0,10150,Pave,nan,4,Lvl,AllPub,Inside,3,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.0,3,3,CBlock,3,3,1,3,456,1,0,456,912,GasA,5,1,FuseA,912,0,0,912,0,0,1,0,2,1,3,5,Typ,0,0,Attchd,1958.0,2,1,275,3,3,Y,0,0,0,0,0,0,0,nan,nan,0,7,2007,COD,Normal,1824,49,49,1.0,0,1,1,0,0,5.0,114500
20,RL,110.0,14226,Pave,nan,4,Lvl,AllPub,Corner,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,4,3,PConc,4,3,3,1,0,1,0,1935,1935,GasA,4,1,SBrkr,1973,0,0,1973,0,0,2,0,3,1,4,9,Typ,1,4,Attchd,2006.0,3,3,895,3,3,Y,315,45,0,0,0,0,0,nan,nan,0,7,2007,New,Partial,3908,1,1,2.0,45,1,1,1,0,6.5,395000
120,RM,32.0,4500,Pave,nan,4,Lvl,AllPub,FR2,3,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,320.0,3,3,PConc,5,3,1,6,866,1,0,338,1204,GasA,5,1,SBrkr,1204,0,0,1204,1,0,2,0,2,1,3,5,Typ,0,0,Attchd,1998.0,3,2,412,3,3,Y,0,247,0,0,0,0,0,nan,nan,0,6,2009,WD,Normal,2408,11,11,3.0,247,1,1,0,0,5.5,162000
20,RL,86.0,11210,Pave,nan,3,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,4,3,PConc,4,3,3,6,20,1,0,1594,1614,GasA,5,1,SBrkr,1614,0,0,1614,0,0,2,0,3,1,4,7,Typ,0,0,Attchd,2005.0,2,3,865,3,3,Y,144,59,0,0,0,0,0,nan,nan,0,7,2006,New,Partial,3228,1,0,2.0,59,1,1,0,0,6.0,221500
20,RL,100.0,13350,Pave,nan,3,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1974,1974,Hip,CompShg,HdBoard,Plywood,BrkFace,0.0,3,3,CBlock,3,3,1,5,762,1,0,102,864,GasA,3,1,SBrkr,894,0,0,894,1,0,1,0,3,1,3,5,Typ,1,2,Attchd,1974.0,1,2,440,3,3,Y,241,0,0,0,0,0,0,MnPrv,nan,0,6,2006,WD,Normal,1758,32,32,2.0,0,1,1,1,0,5.0,142500
90,RH,60.0,8400,Pave,nan,4,Lvl,AllPub,Inside,3,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,320.0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,1,SBrkr,2020,0,0,2020,0,0,2,0,4,2,3,10,Typ,2,3,Detchd,1977.0,1,2,630,3,3,Y,0,0,0,0,0,0,0,nan,nan,0,10,2007,WD,Normal,2020,30,30,2.0,0,1,0,1,0,5.0,144000
90,RL,78.0,10530,Pave,nan,4,Lvl,AllPub,Inside,3,Mitchel,Norm,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90.0,3,3,CBlock,4,3,4,6,975,1,0,0,975,GasA,3,1,SBrkr,1004,0,0,1004,1,0,1,0,2,1,3,4,Typ,0,0,Attchd,1977.0,1,2,504,3,3,Y,0,0,0,0,0,0,0,nan,nan,0,5,2006,WD,Normal,1979,29,29,2.0,0,1,1,0,0,5.5,135000
20,RL,63.0,7875,Pave,nan,4,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,3,3,PConc,4,4,1,1,0,1,0,1237,1237,GasA,4,1,SBrkr,1253,0,0,1253,0,0,2,0,3,1,3,6,Typ,1,3,Attchd,1995.0,3,2,402,3,3,Y,220,21,0,0,0,0,0,nan,nan,0,6,2007,WD,Normal,2490,12,11,2.0,21,1,1,1,0,6.0,176000
60,RL,65.0,7153,Pave,nan,4,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,4,PConc,4,3,1,5,387,1,0,374,761,GasA,5,1,SBrkr,810,793,0,1603,0,0,2,1,3,1,4,7,Typ,0,0,Attchd,1992.0,2,2,484,3,3,Y,0,124,0,0,0,0,0,nan,nan,0,7,2006,WD,Normal,2364,14,14,2.5,124,1,1,0,0,5.5,175900
20,RL,67.0,16285,Pave,nan,2,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,1,1,0,1,0,1413,1413,GasA,5,1,SBrkr,1430,0,0,1430,0,0,2,0,3,1,4,6,Typ,0,0,Attchd,2001.0,2,2,605,3,3,Y,0,33,0,0,0,0,0,nan,nan,0,6,2009,WD,Normal,2843,8,7,2.0,33,1,1,0,0,6.0,187100
85,RL,69.0,9101,Pave,nan,3,Lvl,AllPub,Corner,3,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,3,4,PConc,4,3,3,6,1097,1,0,0,1097,GasA,5,1,SBrkr,1110,0,0,1110,1,0,1,0,1,1,4,4,Typ,1,3,Attchd,1978.0,3,2,602,3,3,Y,303,30,0,0,0,0,0,nan,nan,0,7,2009,WD,Normal,2207,31,31,2.0,30,1,1,1,0,5.5,165500
75,RM,35.0,6300,Pave,Grvl,4,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,0.0,3,3,CBlock,3,3,1,1,0,1,0,742,742,GasA,5,1,SBrkr,742,742,0,1484,0,0,2,0,3,1,3,9,Typ,1,4,nan,1980.0,0,0,0,0,0,Y,0,291,134,0,0,0,0,nan,nan,0,6,2008,WD,Normal,2226,94,7,2.0,425,0,1,1,0,6.0,128000
20,RL,69.0,9790,Pave,nan,4,Lvl,AllPub,Inside,3,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkFace,Wd Sdng,BrkFace,0.0,3,3,CBlock,3,3,1,3,251,2,630,491,1372,GasA,3,1,SBrkr,1342,0,0,1342,0,0,2,0,3,1,3,7,Typ,1,4,Attchd,1967.0,1,2,457,3,3,Y,0,0,0,0,197,0,0,nan,nan,0,9,2009,WD,Normal,2714,42,42,2.0,197,1,1,1,0,5.5,161500
50,RM,60.0,10800,Pave,nan,4,Lvl,AllPub,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,4,PConc,2,3,1,2,686,1,0,0,686,GasA,3,1,SBrkr,966,686,0,1652,1,0,2,0,4,1,3,7,Typ,0,0,Detchd,1961.0,1,1,416,3,3,Y,0,0,196,0,0,0,0,nan,Shed,1200,6,2010,WD,Normal,2338,95,60,3.0,196,1,1,0,0,5.5,139000
60,RL,76.0,10142,Pave,nan,3,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,1,6,656,1,0,300,956,GasA,5,1,SBrkr,956,1128,0,2084,1,0,2,1,4,1,4,8,Typ,0,0,BuiltIn,2004.0,2,2,618,3,3,Y,0,45,0,0,0,0,0,nan,nan,0,1,2010,WD,Normal,3040,6,6,3.5,45,1,1,0,0,6.0,233000
20,RM,50.0,6000,Pave,nan,4,Lvl,AllPub,Corner,3,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,3,CBlock,3,3,1,1,0,1,0,901,901,GasA,5,1,SBrkr,901,0,0,901,0,0,1,0,2,1,3,4,Typ,0,0,Detchd,1954.0,1,1,281,2,3,Y,0,0,0,0,0,0,0,nan,nan,0,8,2008,WD,Normal,1802,54,8,1.0,0,1,1,0,0,5.5,107900
60,RL,69.0,12205,Pave,nan,3,Low,AllPub,Inside,3,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,3,3,CBlock,3,2,4,2,568,1,0,264,832,GasA,4,1,SBrkr,976,1111,0,2087,0,0,2,1,5,1,4,9,Typ,0,0,Attchd,1966.0,3,2,444,3,3,Y,133,168,0,0,0,0,0,nan,nan,0,7,2007,WD,Normal,2919,41,0,2.5,168,1,1,0,0,7.0,187500
120,RL,43.0,3182,Pave,nan,4,Lvl,AllPub,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.0,4,3,PConc,4,3,1,6,16,1,0,1129,1145,GasA,5,1,SBrkr,1145,0,0,1145,0,0,2,0,2,1,4,5,Typ,1,4,Attchd,2005.0,3,2,397,3,3,Y,100,16,0,0,0,0,0,nan,nan,0,9,2009,WD,Normal,2290,4,3,2.0,16,1,1,1,0,6.0,160200
80,RL,69.0,11333,Pave,nan,3,Lvl,AllPub,Corner,3,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,3,3,PConc,4,3,3,5,539,1,0,490,1029,GasA,3,1,SBrkr,1062,0,0,1062,1,0,1,0,3,1,3,5,Typ,2,3,Attchd,1976.0,2,2,539,3,3,Y,120,0,0,0,0,0,0,nan,nan,0,5,2007,WD,Normal,2091,31,31,2.0,0,1,1,1,0,5.5,146800
60,RL,92.0,9920,Pave,nan,3,Lvl,AllPub,CulDSac,3,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,4,3,PConc,4,3,3,6,862,1,0,255,1117,GasA,5,1,SBrkr,1127,886,0,2013,1,0,2,1,3,1,3,8,Typ,1,3,Attchd,1997.0,1,2,455,3,3,Y,180,130,0,0,0,0,0,nan,nan,0,6,2007,WD,Normal,3130,11,10,3.5,130,1,1,1,0,6.0,269790
20,RL,76.0,9158,Pave,nan,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,4,3,PConc,4,3,3,1,0,1,0,1496,1496,GasA,5,1,SBrkr,1496,0,0,1496,0,0,2,0,3,1,4,7,Typ,0,0,Attchd,2007.0,3,2,474,3,3,Y,168,130,0,0,0,0,0,nan,nan,0,6,2007,New,Partial,2992,0,0,2.0,130,1,1,0,0,6.5,225000
60,RL,69.0,10832,Pave,nan,3,Lvl,AllPub,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,4,3,PConc,4,3,1,1,0,1,0,712,712,GasA,5,1,SBrkr,1086,809,0,1895,0,0,2,1,3,1,4,7,Typ,1,3,Attchd,1994.0,3,2,409,3,3,Y,143,46,0,0,0,0,0,nan,Shed,500,10,2008,WD,Normal,2607,14,12,2.5,46,1,1,1,0,6.0,194500
60,RL,70.0,8400,Pave,nan,4,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,3,3,CBlock,4,3,1,1,0,1,0,650,650,GasA,3,1,SBrkr,888,676,0,1564,0,0,2,1,3,1,3,7,Typ,1,3,Attchd,1980.0,1,2,476,3,3,Y,0,50,0,0,204,0,0,MnPrv,nan,0,4,2010,WD,Normal,2214,30,29,2.5,254,1,1,1,0,6.0,171000
20,RL,71.0,8197,Pave,nan,4,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,3,3,CBlock,3,3,1,1,0,1,0,660,660,GasA,5,1,SBrkr,1285,0,0,1285,0,0,1,1,3,1,3,7,Typ,1,3,Attchd,1977.0,2,2,528,3,3,Y,138,0,0,0,0,0,0,MnPrv,nan,0,4,2007,WD,Normal,1945,30,30,1.5,0,1,1,1,0,5.5,143500
20,RL,57.0,7677,Pave,nan,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,3,CBlock,3,3,1,4,570,1,0,203,773,GasA,4,1,SBrkr,773,0,0,773,0,0,1,0,2,1,3,4,Typ,0,0,Attchd,1953.0,1,1,240,3,3,Y,0,0,0,0,0,0,0,nan,nan,0,4,2008,WD,Abnorml,1546,55,55,1.0,0,1,1,0,0,5.0,110000
